기타_용도_분리,Total Count
농민교육시설,1
변소및욕탕,1
단독주택54,1
다가구주택요창고,1
코어보관장,1
해태공장창고,1
가스봄베및공병창고,1
농가사료창고,1
공병장,1
서적창고,1
암롤박스보관창고,1
주민문화복지시설,1
총인관리동,1
옥외전시장,1
실험약품,1
34타석,1
승강기교육학원,1
쿨링워터시스템,1
캔충진장,1
농산물전시및작업장,1
공용부265,1
특수창고,1
포장센타사무실,1
익랑채,1
3901a,1
제1침전조,1
증축48,1
가스실린더,1
물품제종공장,1
항만교통정보시스템통신시설,1
과일창고및관리실,1
인터넷컴퓨터시설게임제공업,1
effluent,1
계약실,1
교당및생활관,1
생닭,1
우분건조실,1
액상시유제조,1
저온창고및점포,1
관리사및버섯재배사,1
전기실191,1
월산부녀경로당,1
민물양어장,1
농산믈저온저장고,1
원효성사전,1
의상제작실,1
프론트및프론트오피스,1
문서보존용,1
t043,1
증설총인처리실,1
야외씨름장,1
농기계농산물창고,1
장구창고,1
필터제조공장,1
폭기침사지동,1
퍼티장,1
기타곡물가공처리업,1
석재테크,1
행정국,1
통합경비,1
해태자반건조장,1
건조장축사,1
창고및교직원식당,1
혼합음료공장,1
탈황폐수처리건물,1
일반건창고,1
일반음식점116,1
옥외샤워장,1
해저케이블보수용자재창고,1
보본단관리사,1
아파트및경비,1
복도로비,1
콤프레셔덮개,1
인쇄출판,1
쿠킹라운지,1
마늘건가창고시설,1
종교시설및다가구주택,1
도토리묵제조공장,1
관리축사,1
방염시험실,1
헬스트론실,1
버섯재배사물탱크실,1
일용품소매점109,1
농기계상하차장,1
주택의지하창고,1
4주차장89,1
서구어린이집,1
생활수조,1
어린이놀이장,1
서울역화물중계실,1
농수산물보광창고,1
사무실및공예공장,1
106번지,1
관리실및냉동창고,1
봉심실,1
1973년신축,1
퇴비화생산창고,1
부양실,1
생활숙박시설7객실,1
목곡예품,1
평량반및사무실,1
염습실,1
표고버섯관리사,1
수산물유통공장,1
아동급식소,1
톱밥깔짚우사추인,1
전기관계실,1
농산물직판장및농업창고,1
미장실습실,1
편슴,1
중화석고저장고,1
제활용분류고,1
건계분공장,1
다목적당강,1
수막실,1
증축건축물,1
별관사무실,1
농기구관리사,1
관람객,1
황암사,1
학사관,1
종교관리시설,1
수의관실,1
한우특성화우사,1
청문감사관,1
보트계류장,1
퇴비야적장,1
압착기보관창고,1
일반게임업소,1
고압반동,1
퍼팅룸,1
질소가스실린더저장소,1
습윤기실,1
버섯재배사저온창고,1
소독대기계실,1
보조창고,1
3326,1
발전기실및주차장,1
불련성폐기물보관장,1
조사료생산시설,1
구치장,1
집현당,1
유모차대여실,1
농수산물처리창고,1
수소탱크실,1
관용차량비가림시설,1
6사무실,1
언로딩실,1
메주발효건조실,1
상수도정수시설,1
사무실248,1
보육탁아시설,1
식당및상황실,1
조정계단실,1
오정각,1
언더우드,1
다중주택및,1
동결건조,1
특수여객,1
렘프주차통로,1
석유판내취급소,1
승강기옥탑,1
예능계기술계학원,1
파일럿룸,1
시험림관리소,1
약국32,1
기타숙박관련부대시설,1
방풍실및캐노피,1
전시실및위패봉안실,1
트럭세차장,1
글닌생활,1
산란계저장고,1
주처리실,1
열량분석계,1
배지생산동,1
옥외전시관,1
전오존접촉조,1
중고입학원,1
시험계사육실,1
25a동,1
의장보전작업장,1
76주차장,1
동물물관련시설,1
1862,1
보행자용출입구,1
소매점및체험관,1
주택다가구3가구,1
chipper,1
우사및농가창고,1
전선실,1
폐목재저장소,1
eod반사무실,1
재활용품교환센타,1
4002a,1
정화처리장,1
삼주문,1
기와불사각,1
체육교육학과강의실,1
협잡물저장실,1
관리사무실2,1
출하캐노피,1
건조발효실,1
주택및근린샐활시설,1
복합유통게임제공업의시설382,1
자재투입실,1
즉석식품제조가공,1
자동차부품판매장,1
자동차학원교실,1
헛간차양,1
아파트저수조,1
농산뭍집하장,1
주차장774,1
폐가축처리시설,1
소재지569,1
콘테이너제작사무소,1
종사자기숙사,1
사료이동통로,1
자영실습실,1
송어집,1
식당및숙소120,1
면회회관,1
통로및물탱크실,1
샤시작업장,1
정비계학원,1
회의실면적,1
옷수선점,1
증축수퍼,1
공중화장실및사무소,1
벌꿀소분시설,1
관리사무실및방재실,1
폐지분리수거장,1
체육도구실,1
lcc,1
버스승객대기소,1
법정실,1
재활용창고동,1
배수장옥,1
금수정,1
사격관,1
노유자시설용화장실,1
상가30,1
다구구주택3가구,1
축사및분뇨처리장,1
청양각,1
토비,1
동종,1
일용품소매점및주차장,1
어업인복지시설,1
숙소35,1
농산물식품소매점,1
문서및용도창고,1
가판대2,1
다방사무실,1
발잔실,1
라카샤워실,1
카바나61,1
면적제외55,1
옥내체육시설,1
암모니아집합장,1
elev41,1
우사및저장고,1
농기계유류판매소,1
동애등에곤축사육장,1
제실부대시설,1
축사및사료창고및퇴비사,1
곶간건조창고,1
과학연수관,1
하서전,1
카바나97,1
공동버스정류소및매표소,1
카바나24,1
i형차양대23,1
실내사대,1
커뮤니티브릿지,1
구기자생산시설,1
구기자주가공공장,1
구민사,1
농촌문화체험시설,1
rw동,1
프랑스식당,1
위험물거장,1
학원101,1
퇴비사59,1
매장882,1
임산가공공장,1
4층과동일가구,1
전통명상수련센터,1
콤프레시설,1
미생물배양연구소,1
향토노점,1
의료과,1
시설지원실,1
기계및지하저수조,1
발전기실및가압실,1
ums,1
오존배전실,1
영사정,1
제1폐기물보관장,1
지하주차장공유,1
lpg가스관리동,1
다락402호사용,1
주차장409,1
사우나휀룸,1
단지형연립5세대,1
남자용역원휴게실,1
피트니스사우나,1
25관리실,1
수액창고,1
12지하계단실,1
관아문,1
의원352,1
점프하우스,1
월룸형도시형생활주택,1
사무실197,1
독거실,1
크링커운반로상가,1
직서열보관창고,1
제사실1,1
소형판금장,1
피로틴부분,1
2층가동,1
휴게실및구내식당,1
제2여과기실,1
135호,1
통로36,1
1외,1
간부사택b,1
선박기관부품제조및기관수리업,1
공용의청사,1
뽕잎분말,1
소운동시설,1
동문정산소,1
주동제연휀룸,1
시험실재료실,1
염소사육시설및관리사,1
냉장동실,1
지하주차장램프지붕,1
ksc위험물창고,1
농산물엑기스가공,1
인포넷문고,1
기원및스넥,1
김상권,1
열매체,1
관리소도서실,1
건조실및제품보관창고,1
성골댁우물집,1
유류취급소및사무실,1
종묘관리사,1
주차테스트타워,1
옥내주차장18,1
대형시험실,1
회구관,1
생약보관시설,1
홉수조실,1
창고135,1
차량준비,1
창고형공장,1
향적대,1
농수축산물판매,1
퇴비사및톱밥창고,1
패키지룸,1
옥단탑,1
굴패각처리,1
세척장창고,1
메주생산시설,1
성품판매소,1
휘릉비각,1
면양그늘막,1
eaev기계실,1
버섯생육실,1
협문7,1
분뇨정화처리조,1
공장및콤프레서실,1
주차관재소,1
농기용저온저장창고,1
악품보관창고,1
종보존양식동,1
전사충,1
2층용도공용,1
공병수거실,1
화훼선별처리장,1
변전실81,1
시청각식,1
구물풀창고,1
왕겨보관실,1
펌프실89,1
조립측정실,1
건조및정미,1
청수역,1
안내쉘터,1
주차자관리실,1
경목재,1
질산염류저장소,1
생산부교육실,1
천혜양식장,1
기계실및활기찬노후생활교실등,1
부엌통로,1
액비저장기계실,1
축양수조,1
숙소동3,1
방음연습실,1
말탑승장,1
4동6호,1
휴휴암,1
2층옥외주차장,1
가스가바나실,1
부품수리창고,1
농업체험교육원,1
연주사무실,1
제2지고,1
온실2,1
제품관련제조업,1
회원전용휴계실,1
간척양수장,1
다가구주택10가구,1
건축장식제조,1
각호별구분등재,1
패널재배사,1
중매장,1
회의사무실,1
및집회시설,1
주차장ㆍ창고ㆍ계단실,1
옥탑층elev실,1
판매시설및예체능계강습소,1
행정및관리실,1
발아실부속창고,1
백염소막사,1
농업지원복지센터,1
도자실,1
기계실및강당,1
차량정검소,1
휴게실탈의실,1
입조집진기설비,1
감마레이창고,1
안동하회탈,1
엘도라도식당,1
항만근로자다목적관,1
3321a,1
보조원대기실,1
협잡물반출실등,1
학적과외,1
정비안전동,1
메타빌딩,1
1976완공,1
petcoke,1
의원약품보관소,1
혈액수혈연구원,1
집유작업장,1
1817년,1
추출가공업,1
정육냉동,1
실린더분석실,1
기술사업부실,1
주거겸축사,1
다세새주택,1
관광호텔3실,1
회의실및강당,1
ri페기물,1
점검창고,1
레일바이크정비고,1
창고및부속식당,1
집진설비공작물,1
검체보관실,1
퇴비비가림시설,1
의류직물류,1
스넥및주방,1
소규모공연장,1
테니스샤워장,1
힐링센터2,1
꾸밈전시공간,1
도립양어장사무실,1
공용중장비실,1
아동복지지설,1
반려동물연구동,1
북극성,1
특고압실,1
우편물창고,1
체육관및공연장,1
teahouse,1
한계정사,1
체험학습창고,1
학교재현관,1
무도강습소,1
대학원휴게실,1
관리사무실복도,1
유래루,1
병아리방,1
발효조기계실,1
sbs,1
경찰공제회,1
특정건축물신고390호,1
케이블로,1
상가동지하주차장,1
쿨란트실,1
박스보관장,1
전천후강의장14,1
셰어하우스,1
어구어망보관시설,1
904동1층피로티,1
일반환자실,1
계단실및차고,1
계단및물탱크실31,1
콘트롤룸5,1
궤도부설교장,1
제2아프리카관,1
실내체육관계단실,1
주택1세대82,1
청소년게임제공,1
1휴게실,1
2608,1
기계식세차기동,1
달리분리되지않는,1
개인작업실,1
14호관,1
은행196,1
하우스키핑사무실,1
pm작업장,1
체력단련장계단실,1
대기공해공장,1
사이버강의실,1
공동휴게및,1
통신실11,1
차고및보일러시설,1
입주자회의실및창고,1
보일러실및일반유흥,1
단지형다세대주택공동주택,1
음식물쓰레기집하시설,1
나인처소,1
민방공실,1
지도문,1
농기계보관및농자재보관창고,1
교육준비실17,1
교육준비실4,1
전천후강의장19,1
차체험공방,1
증축70,1
유류보관고,1
재실행랑채,1
방범용,1
직업훈련원실,1
전기보일러판매,1
입주자회의실등,1
공해공장조,1
위생관리시설,1
여관및계단실,1
리빙플랫폼,1
농산물홍보,1
펌프실81,1
품질평가실,1
생및보일러실,1
안내실4,1
수산염장품제조,1
아기동물사,1
고추장가공시설,1
일반음식점및회의실,1
학림정,1
2평6홉7작,1
면정,1
통신및관리실,1
저장소사무소,1
저온펌프실,1
통신분기,1
물레방아집,1
창곳설,1
지게차정비,1
폐기물사무실,1
농산물간이가공소,1
식품연구실,1
개별공시지가실,1
co2분석실,1
상차시설,1
부속용동,1
생태프로그램실,1
유기물비료공장,1
비상용저수조,1
펫용품판매시설,1
면장사택,1
58년공영주택,1
헌병반,1
중고판매업,1
전동카트주차실,1
아동자료실,1
1소방밸브실,1
미역가공공장및주택,1
제2발효장,1
수위실및사택,1
1121,1
공장및물류하역장,1
석고스라그치장,1
저압수액기실,1
소재캐노피,1
취송수펌프실,1
기계비트,1
ssbr자동창고,1
전화교환기시설,1
수영관리실,1
샤시2반4조휴게실,1
청국장제조업소창고,1
종합탈의실및이발소,1
시가지훙련건물,1
교리실및기계,1
창고및세면실,1
우산암,1
연립주택및제1종근생,1
주차장및보일라실,1
대학습실,1
평가건소가,1
조절제제조공장,1
운동시시설,1
수도유량계실,1
우드렐렛저장소,1
야생화분경전시장,1
lpg사무소,1
단독주택및즉석판매시설,1
생물안전실험실,1
토하젓작업장,1
피로티주차장및계단,1
차량세척시설,1
부속기타창고,1
물치물치,1
저장소탱크,1
박벌크출하소,1
기타사무소0,1
농산물유통제조업소,1
헬기계류장관리실,1
출하실및소독실,1
방사선저장소,1
컨테이너제조,1
단독주택및작업실,1
공기제어실,1
가마세척실,1
석회저장고,1
부대시설44,1
adt,1
운수계차고,1
케이블트레치풍도,1
파레트보수장,1
무인대차통로,1
가족만남의,1
옥텁층,1
검사존흡수식냉동실,1
와인저장소,1
제품정장실,1
후열처리기실,1
전자코일변성기제조업,1
체력단련실및기계실,1
녹색에너지체험관,1
우유즉석판매및제조가공업소,1
광기사무실,1
경화공실,1
lpg저장고및고압가스저장고,1
연수원및기념관,1
공기압축기계실,1
보일허실,1
봄베이하우스,1
물치장및사무실,1
연도냉각수조,1
가설광산사무실,1
소조제작장,1
개동,1
싸이로저장시설,1
124호,1
수영풀,1
제품원료보관소,1
vip관람석,1
여성작업실,1
기술계학원및예능계학원,1
치스적치실,1
보일럿실,1
활동실외,1
철제가공업,1
식당가스저장고,1
종교시설1415,1
제조작업실,1
강침조,1
보일러실및샤워장,1
소방시설보호,1
연구소경비초소,1
육계처리장,1
지도읍관사,1
폐기물건조시설,1
간지창고,1
피크닉테이블,1
지층보이러실,1
나사제품공장,1
석탑보호각,1
7동1호,1
탄약정비공장동력실,1
우마차고,1
창고용도,1
혼합가스부로아실,1
철도역부속사,1
아파트용기계실,1
브록양생실,1
1882년,1
공장경비초소,1
창고및주자장,1
냉동출하장,1
유과가공시설,1
일반목욕탕휴게실,1
간이휴게실음식점,1
건재창고및주택,1
새싹정류소,1
농업용제조업,1
압출수압탱크실,1
식품즉석판매가공업소,1
사진현상실,1
입체표현실기실,1
알루미늄파우더창고,1
두유탈피보관실,1
사과저온보관,1
등운각,1
주차장전용건물,1
농기계보관창고및다목적창고,1
연육냉동저장고,1
2층복층임,1
녕릉부속채,1
단무지저장창고,1
기도실및주차장,1
농기계이용조직공동,1
인하물용ev,1
갱량곡간,1
계단실및영사실,1
감귤선과장및창고,1
선소경로당,1
농산물고보관창고,1
1959신축,1
제2분쇄실,1
문화예술,1
연습장타석동,1
헌옷재활용센터,1
케미컬,1
도징장,1
기숙사기자재실,1
충전기보관,1
피아노강습실,1
농산물선별상,1
간이휴게실및식당,1
쓰레기분리수집소,1
타켓룸,1
smc탱크,1
주민공동시설ev,1
제어및원심분리기실,1
공동도서실,1
감골댁,1
액비탱크펌프실,1
스틸챔버,1
간이소독조,1
저온창고일반창고,1
연등각,1
옥공이창고,1
삼은창고,1
내주택22,1
한방카페,1
제2예배실,1
가정용까스본관창고,1
광고제조업소,1
꽃마차대기소,1
전통요리체험장,1
관랍집회시설,1
노인정회관,1
서과창고,1
연극소극장,1
시청각및체험교실,1
oh실,1
창고시설및창고,1
샘플링창고,1
사이드투광실,1
전기보호시설,1
노인으료복지시설,1
폐유재활용시설,1
식품즉석판매제조,1
지하대피소2741,1
퇴비관리창고,1
46관리사무소19,1
원피창고,1
업무연수실,1
보리수등엑기스가공시설,1
체능계강습소133,1
주차장331,1
기존총인처리실,1
퇴비보관용창고,1
어촌계마을공동창고,1
지하주차자,1
단층창고및변소,1
총기탄약고,1
암롤박스저장실,1
우사654,1
창고410,1
공전전기주재소,1
묻탱크실,1
우사141,1
내점포5,1
감시사6,1
교회학교찬양대실,1
실외공조기,1
근생및주택1가구,1
v중계탑,1
의용소방대기실,1
옥탑층평면도,1
사료첨가제,1
벤처기업사무만가능,1
사무실171,1
부직포연사,1
폐토사처리장,1
사무실및상황실,1
촉매주사동,1
청경숙영시설,1
하부공지,1
페차업,1
베이커리실,1
스낵코너실,1
elev환기실,1
남여휴계실,1
초코렛저온창고,1
옥탑면적에서제외,1
제2종근린생활시설및생활시설,1
시약및샘플보관실,1
자동차수리점작업장,1
은곡사우,1
작설차,1
제품우천시험대,1
셔틀버스쉘터10동,1
식품용기,1
방재실관리실,1
생강저장굴,1
전자오락장,1
소품실교환실,1
건강보신원,1
10층용,1
실버작업장,1
가공실a1,1
연회장통로,1
단체동,1
생필품판매장,1
cnt,1
선원소매점및,1
사무소설,1
미생물발효퇴비장,1
정전신문,1
청소화실,1
경기전동제,1
사료보관장,1
음식점사랑채,1
화장품제조업,1
피복절연선및케이블제조업,1
특화실,1
사택89,1
푸드코드,1
주차장600,1
임업협동조합,1
폐범퍼,1
목재문화체험교실,1
여과수조실,1
어리굴젓가공,1
노인복자시설,1
bb비료공장,1
물탱크실및사무실,1
7c8,1
수하물창고,1
농업시설선별장,1
충천소,1
인장시험실,1
돈분발효조,1
주대문,1
성당및,1
양수장장옥,1
7195,1
배지,1
점포230,1
채광,1
주잠실,1
근당실,1
농약기계실,1
분리기,1
증축112,1
숭안전,1
전화교환관계실,1
어민부녀복지회관,1
한우퇴비저장실,1
공대실험기자재보관창고,1
곤충재배시설,1
공충사육사,1
참배단,1
도존사,1
401호상부,1
야조사,1
랜드매점,1
퇴비사및분만실,1
폐지압축실,1
식물배양실,1
청소용기계실,1
경노당및보일러실,1
실습실1,1
매장복도1025,1
경기운영,1
it서버실,1
과원토비비사,1
가축경매시장,1
혼증실,1
기존퇴비사,1
1943년4월,1
운영센터,1
공회실,1
사통대기실,1
인터넷컴퓨터설비제공업,1
학원43,1
성전공용면적,1
시계케이스제조,1
멧돼지막사,1
72관리실11,1
원수저류조,1
물탱크설,1
랙룸,1
반련견센터,1
근린생활점포주택,1
조찬실,1
1동부속,1
카바나106,1
퇴비사및조사료보관창고,1
농아가,1
수전실창고,1
약국임,1
사슴장휀스,1
유입펌프출입구,1
v기계실등,1
안전경비실,1
창고및행락체,1
지층과복층,1
기로소,1
mrm,1
복합비료제조공장,1
식당및케이블포선실,1
안정시,1
1급창고,1
가공공작,1
발효저장퇴비사,1
명교당,1
양어장발전실및창고,1
pfo분연이송펌프실,1
버스승,1
공장9숙소,1
비파괴,1
nbl쉘터,1
호구포마을회관,1
양반,1
226대형,1
온실기자재,1
양파가공,1
농수산물냉동저장고,1
종무원,1
안등각,1
자재창고및탈의실,1
교사실및자료실,1
서열창고,1
api압축기실,1
하장곤경로당,1
응숙실,1
무기고창고,1
톱기계,1
사료제품창고,1
마을공동시설및다용도실,1
창고필로티,1
v및e,1
모시제조,1
제력단련실,1
마을공공농기계보관창고,1
재생골재,1
철물및제품제조업,1
광하1리마을공동농기계보관창고,1
용산정사,1
판매농기구보관창고,1
사무실겸창고,1
과실저온저장실,1
연구교수실,1
무선전화신설기지국,1
창고및관리실등,1
개별의원,1
한복실,1
창고및수족관,1
내항반입,1
gate통제실,1
실내퍼팅연습장,1
우유처리시설,1
당구장기원,1
허브온실,1
일반게임공제업소,1
실험가스보관소,1
보관창고1,1
체육관1호동,1
비이식당옆화장실,1
철물과련제조업,1
애널라이저셜터4,1
금선교화장실,1
종자건조실,1
지하저수로펌프실,1
용품보관창고,1
폐유류보관장,1
강당계단실,1
골재사일로,1
성형가공석재및석제품제조업,1
연화공장,1
미분전체,1
농기계저창고,1
폐기물중간처리,1
새마음학습관,1
강당및부대시설,1
채소박피공장,1
골재포퍼,1
운전반실,1
식당전처리실,1
숙소동b,1
위락시서,1
유기질퇴비창고,1
수세실,1
황산탱크실,1
매곡역,1
리빙관,1
출장자,1
취성제,1
옥외변소1,1
금고서고,1
족발집,1
테니스관람장,1
산수유,1
학교별장,1
파쇠작업실,1
진로활동실,1
수지간이휴게소,1
냉연1창고,1
디젤오일탱크저장소,1
복지시설및도서실,1
취장,1
사무소214,1
출하배송실,1
가압건조장,1
폐수정화탱크,1
침팬지사,1
전개장,1
18반및28반초기휴게실,1
지하수조계단실,1
수산물가공공장153,1
농산물저온저장고및작업장,1
몽골게르하우스,1
개선반휴게실,1
건조실험실,1
위험물창고2동,1
농수축산물가공,1
진로지도상담실,1
kcl창고,1
재활용퇴비사,1
사무소237,1
d20,1
교습소42,1
정문앞자재하치장,1
테니스장대기실3,1
농산물직하장,1
물품보관창고및사무소,1
벽돌공장사무소,1
심포보건진료소,1
오피스텔옥탑,1
보일라실7,1
곶감공동건조장,1
재활용분리처리장,1
불산보관창고,1
폐고철,1
수소보관장,1
농자재관리사,1
건축용장식금속물제조,1
정비팀실험실,1
시험관리실,1
실외파도풀,1
2차침전조,1
가상현실체험업소,1
계단실44,1
아동곤련시설,1
파충,1
교회계단,1
임연재,1
항공정비사무실,1
분리수거보관,1
187호,1
부속문화체육시설,1
부족분,1
play,1
al가공동,1
극락정,1
마을체육실,1
주차장및종교집회장,1
교육연구시설물탱크실,1
병동설비지원,1
대중음식점363,1
체험장및체험관,1
유아원99,1
제2종근린생활근린생화,1
의료기기등의소매점,1
양수장및창고,1
두부및,1
전학당,1
식사실,1
우시장변소,1
도시행형활주택,1
23사용검사,1
미용실및사진관,1
bl3실험실,1
액화가스취급소판매소,1
게이트볼사무소,1
제곱미터,1
감마선실,1
가구완제품보관창고,1
elev및기계식주차장,1
전철전력설비,1
산신제,1
의원및다세대주택,1
교반기기설,1
전산전문교육장,1
학습사무실,1
건제품제조공장,1
oil창고,1
공장및사무실화장실,1
건축용장식금속장치물제조업,1
관리원숙직실2,1
멀티엔터테인먼트라운지,1
주차장canopy,1
154kvcomp,1
엘리베이터닥트,1
훼치장,1
영선분소,1
녹색어머니회실,1
금융객장,1
복함재료,1
1공동주택,1
당구아카데미,1
염수저장탱크,1
지대미,1
사호사무실,1
농기계수리및자동차경정비시설,1
통합플랫폼시설,1
액화석유가스저장판매,1
죽령역창고,1
2호실및공동취사실,1
핵의학실,1
휴게음식점109,1
칩집하장,1
부숙재보관창고,1
일용품상점,1
농업인공동편의시설,1
댜세대주택1세대,1
토강,1
aqua,1
cafe직원공간,1
우레탄저장창고,1
배출시설보호창고,1
의원270,1
위탁,1
조각실습동,1
정비고53,1
종검실,1
정보관리부,1
v및물탱크실,1
일반게임제공시설업소,1
장비수리고,1
농기계차고지,1
도시형원룸다세대주택,1
수공예품,1
기계실및ev,1
2동관리사,1
365현금입출금기코너,1
침출수처리시설폭기조관리동,1
귀어,1
원융료,1
73평,1
주산경리학원,1
장용,1
어린이자료공간,1
예냉실및포장실,1
골약역8등숙소,1
동아리방외,1
냉동품제조,1
냉각펌프관리소,1
하마대,1
5학년,1
신축계사,1
수주문학관,1
가공연마실,1
우동전문점,1
치과의원210,1
도장booth,1
관리통제실,1
다가구19가구,1
89003,1
안양천,1
교사실및창고,1
목재도구업,1
야채처리장,1
볼밀실험실,1
기계설비외,1
교원편의실및특별교실,1
공고실,1
다목적광장,1
부타디엔,1
1981준공,1
염소분만실,1
동도실,1
감자보관창고,1
중재본부사무실,1
일반음식점1288,1
기술상담실,1
간이조리실,1
퇴비사28,1
퇴비저장소31,1
엘레베이터및현관,1
에이동과,1
강당및취사장,1
간이양로주택,1
다세대주택및근생,1
2종근린생활시설및업무시설,1
궁뱅이,1
ldg분석실,1
작업실습장,1
동식물관련서설,1
기계전기실습실,1
중기정비실,1
체능계및기술계학원,1
실험용가스저장실,1
생활쳔익시설,1
부회장실,1
뜸부기사육장,1
제과재료창고,1
한전개패소,1
물품반출입,1
장의용품취급점,1
공동주택회의실,1
염가공,1
다세대주택3세대용,1
바가면적제외,1
맹,1
1974증축,1
분쇄기보관소,1
계단실및다세대주택,1
신문발행소,1
다세대주택301호,1
층승강기조정실,1
생활용품판매점,1
콘크리트구조,1
중형샤시4반,1
2차숙성조,1
위생저포장실,1
점포소,1
blowre,1
스튜디오외,1
분재관리사,1
희방사역,1
게일제공업소,1
오수정화조용,1
경비상황실,1
전기배터리실,1
이양재,1
셔틀버스쉘터6동,1
v및승강장,1
창고축전실,1
경리강습소,1
판찬가게,1
옥상녹지,1
pc열람실,1
대공망루,1
를,1
계단실및홀202,1
판매공간,1
생활관218,1
연면적제외41,1
고추장제조,1
나무이용전시실,1
신앙상담소,1
91개량,1
츨입구,1
정제수제조장치실,1
운영본부사무소,1
위험물저장시설및점포,1
맥반석사우나,1
43반휴게실,1
외율보건진료소,1
도시가스계량기동,1
생태학습준비실,1
은행97,1
광차소급수펌프실,1
보행자통로등,1
정관,1
데이케어실,1
안내실133,1
실광,1
사무실및주유대,1
주유판매취급소,1
점포221,1
253번지,1
셀프자동세차기,1
2012년도,1
통로84,1
발전기실59,1
b62테스트링보관소,1
창호공사제조업,1
서재재현실,1
부설주자창,1
한국전통공간,1
야외계사,1
도서실및체육실,1
동물및식물관련시걸,1
mrm실,1
坪뗀太,1
종회각,1
경비초소좌안,1
삼묵재,1
학원199,1
일용품매장,1
도광판,1
물탱크핏트,1
제2종근리생활시설9일반음식점,1
기념물,1
선수대기실등,1
90년도8월10일,1
lct학습실,1
염수분사,1
농민건강증진센터,1
터널프라자,1
자동차점검,1
배지원료,1
아빈드럼창고,1
폐수처리장계단탑,1
사무소체크아웃,1
부속제각,1
근린공공시설회의실,1
일반공장pit,1
청소용품제조업,1
중앙간이식당,1
합판및나무관련제품제조업,1
창고및슬라브,1
실내체육시설강당,1
간이탱크저장시설,1
대두박싸이로,1
특수가스저장소,1
동력실및냉장창고,1
페인트열처리장,1
휴게음식점136,1
사택관사,1
부소가,1
트럭리프트실,1
해수취수공장,1
심야공동전기실,1
집회공간,1
제갈,1
퇴비장창고,1
분간,1
단독주택및영업,1
촉매이송동,1
농수산물포장실,1
강우관측우량국,1
벌꿀가공제조공장,1
3인실,1
부럭,1
말대기실,1
1401,1
소상공인센터,1
및쓰레기처리시설,1
bf공장,1
음식조리장및창고,1
부속챵고,1
가스판매소사무실,1
제2출하실,1
투막집,1
재활용분고,1
화약류간이저장소,1
대각암지선루,1
4두품부엌,1
2충계단,1
로티,1
미생물배양제조시설,1
축각정,1
일반물품,1
단체분장실5,1
무대계원실,1
i처리시설,1
펌프실pit,1
다세대죽택,1
장애자재활작업장,1
1966년도,1
주유소및사무실및주택,1
야식집,1
계단형,1
타가디스코,1
온수영업소,1
dryice공장,1
새신자사무실,1
코어포함,1
협동조합관리공단,1
게이트볼경기장부대시설,1
서당앞상품점,1
데세대주택,1
석제가공,1
주차팸프,1
월곡리,1
24x8개소,1
목탄포장선별시설,1
리프트운전실상부2,1
4사용승인,1
dlesel,1
drlox,1
수영장관람실,1
투입장,1
재배온실1,1
맛체험장,1
태권도수련장,1
가족실2실,1
탄약류저장소,1
샤워실및취수장,1
주창고시설,1
마을공동농가창고,1
도시형원룸2가구,1
내사무실16,1
폐품저장소,1
새벽기도예배실,1
상량,1
27객실,1
천성문,1
오에스빌,1
하역원대기,1
2강의실,1
집회및문화시설,1
인터넷컴퓨너게임시설제공업소,1
다세대주택철근콘크리트구조,1
전화기기,1
놀이방숙소,1
도서관등,1
자동차관련시설및제1종근생,1
여과지상옥3,1
공연장부속동,1
주차장205,1
청소년학과실습실,1
식자재판매점,1
가스공급관리실,1
안묘당,1
묘지체험관,1
유죽정사,1
아동삼담소,1
목재건가구제조업,1
스끼야끼점,1
철근가공장동,1
대중목욕탕및미용실,1
주차333,1
송수기계실,1
어업인쉼터,1
열연코일운반로,1
세정펌프실,1
주텍및부속,1
자동차번호판제작업소,1
창고및운동실,1
주조가공통로,1
도자기제조소,1
잣선별장,1
분임토의실1,1
영상모니터제조업,1
철재파이프조립작업장,1
분진방지시설,1
주택및예능계학원,1
철물가공조립공장,1
건조기저장소,1
전수교육회관,1
버섯생태체험관,1
근린생활새설,1
레벨머신하우스,1
문암국교사택,1
상수도배수지관리사무소,1
cmmu,1
공급홉퍼실,1
촉매조제실,1
집사지,1
시계측정실,1
커텐및휘장제조공장,1
농업용유용미생물배양센터,1
차량호1,1
보건소관사,1
공장및연구시설,1
신호사무실,1
헛간대문,1
접착제제조업,1
노조사무실및운전대기실,1
석공예공장,1
남옥,1
어린이체험교육실,1
지역아동센터85,1
운휴공장,1
수산물의,1
사료생산기계시설,1
작업장및기계실,1
일반의장4반휴게실,1
체력단련실외,1
지하주차및대피소,1
목회자식당,1
전기실및작업실,1
수산물식품제조업,1
합성수지제품제조업,1
원룸형택,1
자동차부품제조업소,1
분무소독시설,1
박씨제실,1
약국36,1
호산회관,1
개량공간,1
압력용기실,1
백련암자,1
알루미늄재처리실,1
99농가주택,1
방송국및사무실,1
친환경사업교육장,1
적출물처리장,1
운반대차실,1
체험장4실,1
남산학유정,1
금속압형제춤제조업,1
노무자휴계소,1
모서리가공공장,1
농기계부품가공,1
전투체험관람장,1
주택및불당,1
정품장,1
와인제조,1
교육강당,1
지촌종택방앗간,1
죽제품제조작업장,1
출판업소,1
가압장동,1
판매장비세척보관창고,1
3502a,1
성인용게임제공업소,1
세탁실및관리실,1
주차장203,1
격외품보관실,1
주택및수산물창고,1
어울림채,1
